PARTY,UCC,SYMBOL,SETCOD,TYP,TOTSALE,DELVSALE,EPI,SALEPENDING,TOTBUY,DELVBUY,SALEVAL,BUYVAL,NETVAL,AVGRATE,NATURE,MINMARGIN
MAX1293,MAX1293,OIL,N2022147  ,EQ,10,0,0,0,20,10,1899.5,3779.5,-1880,188,R,376
MAX1336,MAX1336,NIFTYBEES,N2022147  ,EQ,6,6,6,0,0,0,1128,0,1128,0,R,0
MAX1336,MAX1336,TATASTEEL,N2022148  ,EQ,10,10,0,10,0,0,1074.5,0,1074.50,107.45,R,214.90
MAX1336,MAX1336,TATAPOWER,N2022148  ,EQ,2,2,0,2,0,0,454.7,0,454.70,227.35,R,90.94
MAX1336,MAX1336,ADANIPOWER,N2022147  ,EQ,2,2,2,0,0,0,651.3,0,651.30,0,R,0
MAX1336,MAX1336,VEDL,N2022148  ,EQ,2,2,0,2,0,0,496.4,0,496.40,248.20,R,99.28
MAX1431,MAX1431,ADANIENT,N2022148  ,EQ,0,0,0,0,5,5,0,13600.5,-13600.50,2720.10,R,2720.10
MAX1431,MAX1431,ADANIGREEN,N2022148  ,EQ,0,0,0,0,5,5,0,11075.5,-11075.50,2215.10,R,2215.10
MAX1483,MAX1483,WIPRO,N2022148  ,EQ,500,500,0,500,0,0,219950,0,219950,439.90,R,43990
MAX1483,MAX1483,VIKASLIFE,Z2022148  ,BE,0,0,0,0,5000,5000,0,25250,-25250,5.05,Z,5050
MAX1493,MAX1493,YESBANK,N2022148  ,EQ,200,200,0,200,0,0,3319.5,0,3319.50,16.60,R,663.90
MAX1507,MAX1507,NEULANDLAB,N2022148  ,EQ,0,0,0,0,10,10,0,10861.5,-10861.50,1086.15,R,2172.30
MAX1507,MAX1507,530557,N2022147  ,EQ,0,0,0,0,4000,4000,0,3280,-3280,0.82,R,656
MAX1507,MAX1507,WIPRO,N2022147  ,EQ,50,50,50,0,0,0,21575,0,21575,0,R,0
MAX1507,MAX1507,ZOMATO,N2022147  ,EQ,0,0,0,0,300,300,0,16180,-16180,53.93,R,3236
MAX1507,MAX1507,TTML,N2022148  ,EQ,0,0,0,0,100,100,0,10875,-10875,108.75,R,2175
MAX1507,MAX1507,REPCOHOME,N2022148  ,EQ,0,0,0,0,25,25,0,3772.5,-3772.50,150.90,R,754.50
MAX1507,MAX1507,GLAXO,N2022148  ,EQ,0,0,0,0,10,10,0,13839.5,-13839.50,1383.95,R,2767.90
MAX1525,MAX1525,SUBEXLTD,N2022147  ,EQ,0,0,0,0,200,200,0,6630,-6630,33.15,R,1326
MAX1546,MAX1546,BASML,N2022148  ,EQ,0,0,0,0,55,55,0,3014,-3014,54.80,R,602.80
MAX1593,MAX1593,HBLPOWER,N2022147  ,EQ,0,0,0,0,700,700,0,61600,-61600,88,R,12320
MAX1602,MAX1602,PANAMAPET,N2022148  ,EQ,0,0,0,0,300,300,0,90880.5,-90880.50,302.94,R,18176.10
MAX1606,MAX1606,LICI,N2022148  ,EQ,15,15,0,15,0,0,10226.25,0,10226.25,681.75,R,2045.25
MAX1654,MAX1654,MPHASIS,N2022148  ,EQ,7,7,0,7,0,0,16450,0,16450,2350,R,3290
MAX1654,MAX1654,AFFLE,N2022148  ,EQ,10,10,10,0,0,0,11040,0,11040,0,R,0
MAX1654,MAX1654,MPHASIS,N2022147  ,EQ,0,0,0,0,7,7,0,16246.3,-16246.30,2320.90,R,3249.26
MAX1759,MAX1759,BANKBARODA,N2022147  ,EQ,1099,1099,1099,0,0,0,132374.55,0,132374.55,0,R,0
MAX1801,MAX1801,ZOMATO,N2022148  ,EQ,0,0,0,0,5,5,0,282.5,-282.50,56.50,R,56.50
MAX1809,MAX1809,INDUSINDBK,N2022148  ,EQ,1,1,0,1,0,0,1054,0,1054,1054,R,210.80
MAX1809,MAX1809,EICHERMOT,N2022148  ,EQ,2,1,0,1,1,0,6276.35,3133,3143.35,3143.35,R,628.67
MAX1809,MAX1809,MUTHOOTFIN,N2022148  ,EQ,1,1,0,1,0,0,1110,0,1110,1110,R,222
MAX1821,MAX1821,TATASTEEL,N2022147  ,EQ,0,0,0,0,200,200,0,21330,-21330,106.65,R,4266
MAX1843,MAX1843,INFY,N2022147  ,EQ,50,50,50,0,0,0,78500,0,78500,0,R,0
MCB0375,MCB0375,BHEL,N2022148  ,EQ,0,0,0,0,150,150,0,7920,-7920,52.80,R,1584
MCB0375,MCB0375,COALINDIA,N2022148  ,EQ,0,0,0,0,50,50,0,10420,-10420,208.40,R,2084
MCB0375,MCB0375,IDBI,N2022148  ,EQ,0,0,0,0,200,200,0,8440,-8440,42.20,R,1688
MCB0576,MCB0576,TATAELXSI,N2022148  ,EQ,20,20,0,20,0,0,177973.5,0,177973.50,8898.68,R,35594.70
MCB0576,MCB0576,BAJFINANCE,N2022148  ,EQ,26,26,0,26,0,0,190587.15,0,190587.15,7330.28,R,38117.43
MCB0576,MCB0576,BAJFINANCE,N2022147  ,EQ,228,0,0,0,242,14,1652305.4,1755607.5,-103302.10,7378.72,R,20660.42
MCB0576,MCB0576,TATAELXSI,N2022147  ,EQ,289,0,0,0,326,37,2541347.35,2866352.05,-325004.70,8783.91,R,65000.94
MCB0608,MCB0608,AWL,Z2022147  ,BE,0,0,0,0,6,6,0,4110,-4110,685,Z,822
MCB0608,MCB0608,TATAMOTORS,N2022147  ,EQ,0,0,0,0,25,25,0,11750,-11750,470,R,2350
MCB0847,MCB0847,RAMCOSYS,N2022147  ,EQ,10,10,10,0,0,0,2801.5,0,2801.50,0,R,0
MCB0847,MCB0847,ENGINERSIN,N2022147  ,EQ,100,100,100,0,0,0,6690,0,6690,0,R,0
MCB0847,MCB0847,POONAWALLA,N2022147  ,EQ,10,10,10,0,0,0,2795,0,2795,0,R,0
MCB0847,MCB0847,ADANIPOWER,N2022147  ,EQ,10,10,10,0,0,0,3422.5,0,3422.50,0,R,0
MCB0847,MCB0847,LTTS,N2022147  ,EQ,1,1,1,0,0,0,3483.85,0,3483.85,0,R,0
MCB0882,MCB0882,GNA,N2022147  ,EQ,0,0,0,0,2,2,0,1124,-1124,562,R,224.80
MCB0882,MCB0882,FRETAIL,Z2022147  ,BE,0,0,0,0,600,600,0,3360,-3360,5.60,Z,672
MCB0882,MCB0882,NCC,N2022147  ,EQ,0,0,0,0,30,30,0,1830,-1830,61,R,366
MCB0882,MCB0882,NMDC,N2022147  ,EQ,0,0,0,0,30,30,0,3175,-3175,105.83,R,635
MCB0882,MCB0882,ZOMATO,N2022147  ,EQ,0,0,0,0,50,50,0,2725,-2725,54.50,R,545
MCB0882,MCB0882,PAYTM,N2022147  ,EQ,0,0,0,0,11,11,0,8195,-8195,745,R,1639
MCB0887,MCB0887,HINDPETRO,N2022147  ,EQ,20,20,20,0,0,0,4900,0,4900,0,R,0
MCB0887,MCB0887,TATAELXSI,N2022147  ,EQ,1,1,1,0,0,0,8855,0,8855,0,R,0
MCB0891,MCB0891,TITAN,N2022147  ,EQ,200,200,200,0,0,0,484000,0,484000,0,R,0
MCB0891,MCB0891,TATACONSUM,N2022148  ,EQ,0,0,0,0,201,201,0,159569.1,-159569.10,793.88,R,31913.82
MCB0891,MCB0891,SUNPHARMA,N2022148  ,EQ,200,0,0,0,201,1,181800,181322.1,477.90,477.90,R,95.58
MCB0891,MCB0891,AARTIIND,N2022148  ,EQ,270,0,0,0,402,132,218367,325439.1,-107072.10,811.15,R,21414.42
MCB0986,MCB0986,SUBEXLTD,N2022148  ,EQ,250,250,0,250,0,0,9987.5,0,9987.50,39.95,R,1997.50
MCB0986,MCB0986,IDBI,N2022147  ,EQ,500,400,400,0,100,0,20650,3625,17025,0,R,0
MCB0986,MCB0986,IOC,N2022147  ,EQ,0,0,0,0,100,100,0,7150,-7150,71.50,R,1430
MCB0986,MCB0986,PAYTM,N2022147  ,EQ,75,75,75,0,0,0,60600,0,60600,0,R,0
MCC0075,MCC0075,TANLA,N2022148  ,EQ,9,9,9,0,0,0,7044.6,0,7044.60,0,R,0
MCC0360,MCC0360,HCLTECH,N2022147  ,EQ,0,0,0,0,10,10,0,9546.5,-9546.50,954.65,R,1909.30
MCD0073,MCD0073,IOC,N2022147  ,EQ,0,0,0,0,175,175,0,12455,-12455,71.17,R,2491
MCD0189,MCD0189,IDEA,N2022148  ,EQ,0,0,0,0,250,250,0,2200,-2200,8.80,R,440
MCD0241,MCD0241,ITDCEM,N2022147  ,EQ,100,100,100,0,0,0,8595,0,8595,0,R,0
MCD0355,MCD0355,ADANIPOWER,N2022147  ,EQ,90,90,90,0,0,0,30060,0,30060,0,R,0
MCF1265,MCF1265,VOLTAMP,N2022148  ,EQ,1,1,0,1,0,0,3668.6,0,3668.60,3668.60,R,733.72
MCF1265,MCF1265,VOLTAMP,N2022147  ,EQ,1,1,1,0,0,0,3545,0,3545,0,R,0
MCF1265,MCF1265,CHOLAFIN,N2022148  ,EQ,10,10,0,10,0,0,7650,0,7650,765,R,1530
MCF1265,MCF1265,ADANIPOWER,N2022147  ,EQ,25,25,25,0,0,0,8550,0,8550,0,R,0
MCK0037,MCK0037,SBIN,N2022147  ,EQ,50,50,50,0,0,0,27250,0,27250,0,R,0
MCK0038,MCK0038,L&TFH,N2022148  ,EQ,0,0,0,0,20,20,0,1469,-1469,73.45,R,293.80
MCL0025,MCL0025,POWERGRID,N2022147  ,EQ,100,100,100,0,0,0,22395,0,22395,0,R,0
MCL0040,MCL0040,AGI,N2022147  ,EQ,0,0,0,0,15,15,0,4088.25,-4088.25,272.55,R,817.65
MCL0040,MCL0040,WABAG,N2022148  ,EQ,10,0,0,0,20,10,2493,4990,-2497,249.70,R,499.40
MCL0040,MCL0040,BANKBEES,N2022147  ,EQ,0,0,0,0,10,10,0,3811.4,-3811.40,381.14,R,762.28
MCL0040,MCL0040,ADANIPOWER,N2022148  ,EQ,20,20,0,20,0,0,6840,0,6840,342,R,1368
MCL0040,MCL0040,JUBLFOOD,N2022147  ,EQ,5,5,5,0,0,0,2838,0,2838,0,R,0
MCL0040,MCL0040,LT,N2022147  ,EQ,4,4,4,0,0,0,7108,0,7108,0,R,0
MCL0051,MCL0051,GRWRHITECH,N2022148  ,EQ,25,0,0,0,75,50,20575,61350,-40775,815.50,R,8155
MCL0051,MCL0051,AGI,N2022148  ,EQ,1300,500,500,0,800,0,364609.8,218572.5,146037.30,0,R,0
MCL0051,MCL0051,SUNDARMFIN,N2022147  ,EQ,30,30,30,0,0,0,61760,0,61760,0,R,0
MCL0051,MCL0051,SUNDARMFIN,N2022148  ,EQ,10,10,0,10,0,0,20945,0,20945,2094.50,R,4189
MCL0051,MCL0051,NAUKRI,N2022148  ,EQ,46,0,0,0,51,5,194576,215475.5,-20899.50,4179.90,R,4179.90
MCL0051,MCL0051,KEC,N2022147  ,EQ,478,0,0,0,545,67,222938.15,253546.75,-30608.60,456.84,R,6121.72
MCL0051,MCL0051,DWARKESH,N2022148  ,EQ,100,100,0,100,0,0,11245,0,11245,112.45,R,2249
MCL0051,MCL0051,HINDALCO,N2022148  ,EQ,100,100,0,100,0,0,43151.75,0,43151.75,431.52,R,8630.35
MCL0051,MCL0051,GNFC,N2022148  ,EQ,37,37,0,37,0,0,28481.85,0,28481.85,769.78,R,5696.37
MCL0051,MCL0051,WABAG,N2022148  ,EQ,950,0,0,0,1300,350,240880,329133.35,-88253.35,252.15,R,17650.67
MCL0051,MCL0051,AGI,N2022147  ,EQ,645,0,0,0,1245,600,178793.95,348749,-169955.05,283.26,R,33991.01
MCL0051,MCL0051,WABAG,N2022147  ,EQ,250,250,250,0,0,0,63500,0,63500,0,R,0
MCL0063,MCL0063,MIRZAINT,N2022148  ,EQ,20,20,0,20,0,0,5392,0,5392,269.60,R,1078.40
MCL0063,MCL0063,63MOONS,N2022148  ,EQ,0,0,0,0,15,15,0,2967.75,-2967.75,197.85,R,593.55
MCL0063,MCL0063,TV18BRDCST,N2022148  ,EQ,50,50,0,50,0,0,1945,0,1945,38.90,R,389
MCL0063,MCL0063,MRPL,N2022148  ,EQ,20,20,0,20,0,0,1443,0,1443,72.15,R,288.60
MCL0063,MCL0063,BANKBEES,N2022148  ,EQ,0,0,0,0,9,9,0,3452.4,-3452.40,383.60,R,690.48
MCL0063,MCL0063,SUNCLAYLTD,N2022148  ,EQ,3,3,0,3,0,0,14121.5,0,14121.50,4707.17,R,2824.30
MCL0063,MCL0063,SUNDARMFIN,N2022148  ,EQ,0,0,0,0,5,5,0,10315.2,-10315.20,2063.04,R,2063.04
MCS0002,MCS0002,TATACONSUM,N2022148  ,EQ,0,0,0,0,3,3,0,2364.6,-2364.60,788.20,R,472.92
MCS0002,MCS0002,VEDL,N2022147  ,EQ,0,0,0,0,5,5,0,1241.5,-1241.50,248.30,R,248.30
MCS0002,MCS0002,TV18BRDCST,N2022147  ,EQ,0,0,0,0,30,30,0,1144.5,-1144.50,38.15,R,228.90
MCS0002,MCS0002,TV18BRDCST,N2022148  ,EQ,0,0,0,0,20,20,0,766,-766,38.30,R,153.20
MCS0002,MCS0002,AUROPHARMA,N2022147  ,EQ,0,0,0,0,2,2,0,1111,-1111,555.50,R,222.20
MCS0002,MCS0002,YESBANK,N2022147  ,EQ,0,0,0,0,50,50,0,820,-820,16.40,R,164
MCS0002,MCS0002,NMDC,N2022147  ,EQ,0,0,0,0,15,15,0,1593,-1593,106.20,R,318.60
MCS0002,MCS0002,SPIC,N2022147  ,EQ,0,0,0,0,10,10,0,530,-530,53,R,106
MCS0002,MCS0002,ASAL,N2022147  ,EQ,0,0,0,0,5,5,0,2225,-2225,445,R,445
MCS0002,MCS0002,ELGIRUBCO,N2022147  ,EQ,0,0,0,0,30,30,0,910.5,-910.50,30.35,R,182.10
MCS0002,MCS0002,IEX,N2022148  ,EQ,0,0,0,0,6,6,0,974.1,-974.10,162.35,R,194.82
MCS0002,MCS0002,COALINDIA,N2022148  ,EQ,0,0,0,0,5,5,0,1034.75,-1034.75,206.95,R,206.95
MCS0002,MCS0002,IOC,N2022147  ,EQ,0,0,0,0,30,30,0,2149.5,-2149.50,71.65,R,429.90
MCS0002,MCS0002,MANALIPETC,N2022148  ,EQ,0,0,0,0,10,10,0,1055,-1055,105.50,R,211
MEM0006,MEM0006,IBULHSGFIN,N2022148  ,EQ,5,5,0,5,0,0,610.5,0,610.50,122.10,R,122.10
MEM0006,MEM0006,SURYODAY,N2022148  ,EQ,25,25,0,25,0,0,2417.2,0,2417.20,96.69,R,483.44
MEM0006,MEM0006,IRCTC,N2022148  ,EQ,5,5,0,5,0,0,3216.3,0,3216.30,643.26,R,643.26
MEM0006,MEM0006,KALYANKJIL,N2022148  ,EQ,50,50,0,50,0,0,3420,0,3420,68.40,R,684
MEM0006,MEM0006,LXCHEM,N2022148  ,EQ,5,5,0,5,0,0,1585.75,0,1585.75,317.15,R,317.15
MEM0006,MEM0006,UJJIVANSFB,N2022148  ,EQ,50,50,0,50,0,0,1052.5,0,1052.50,21.05,R,210.50
MFI0036,MFI0036,GMRP&UI,N2022148  ,EQ,0,0,0,0,100,100,0,2695,-2695,26.95,R,539
MFI0036,MFI0036,HINDCOPPER,N2022147  ,EQ,0,0,0,0,280,280,0,29148,-29148,104.10,R,5829.60
MFR0014,MFR0014,TCS,N2022148  ,EQ,0,0,0,0,1,1,0,3354.85,-3354.85,3354.85,R,670.97
MFR0050,MFR0050,LAURUSLABS,N2022148  ,EQ,100,100,0,100,0,0,54180,0,54180,541.80,R,10836
MFR0051,MFR0051,MTNL,N2022147  ,EQ,0,0,0,0,4260,4260,0,103714.85,-103714.85,24.35,R,20742.97
MFR0217,MFR0217,YESBANK,N2022147  ,EQ,0,0,0,0,820,820,0,13571,-13571,16.55,R,2714.20
MGB0085,MGB0085,TATASTEEL,N2022148  ,EQ,0,0,0,0,25,25,0,2670,-2670,106.80,R,534
MGB0085,MGB0085,EMBASSY,N2022148  ,RR,0,0,0,0,10,10,0,3653,-3653,365.30,R,730.60
MGC0001,MGC0001,REDINGTON,N2022148  ,EQ,3500,3500,0,3500,0,0,466542.8,0,466542.80,133.30,R,93308.56
MGC0001,MGC0001,540205,N2022148  ,EQ,500,500,0,500,0,0,514914.55,0,514914.55,1029.83,R,102982.91
MGC0001,MGC0001,LICHSGFIN,N2022148  ,EQ,1500,0,0,0,2000,500,558600,750397.4,-191797.40,383.59,R,38359.48
MGC0001,MGC0001,532745,N2022147  ,EQ,819,819,819,0,0,0,26403.55,0,26403.55,0,R,0
MGC0001,MGC0001,TWL,N2022147  ,EQ,0,0,0,0,1000,1000,0,125550,-125550,125.55,R,25110
MGC0001,MGC0001,RAMCOIND,N2022148  ,EQ,600,600,0,600,0,0,115711,0,115711,192.85,R,23142.20
MGC0001,MGC0001,514448,N2022148  ,EQ,0,0,0,0,10,10,0,26884,-26884,2688.40,R,5376.80
MGC0001,MGC0001,PATANJALI,Z2022148  ,BE,0,0,0,0,100,100,0,112135,-112135,1121.35,Z,22427
MGC0001,MGC0001,PATANJALI,Z2022147  ,BE,0,0,0,0,200,200,0,226348.35,-226348.35,1131.74,Z,45269.67
MGC0001,MGC0001,UJJIVANSFB,N2022148  ,EQ,5000,5000,0,5000,0,0,104750,0,104750,20.95,R,20950
MGC0005,MGC0005,M&M,N2022147  ,EQ,0,0,0,0,1990,1990,0,2498999.85,-2498999.85,1255.78,R,499799.97
MGC0005,MGC0005,M&M,N2022148  ,EQ,1000,1000,0,1000,0,0,1246004.3,0,1246004.30,1246,R,249200.86
MGC0005,MGC0005,IBREALEST,N2022148  ,EQ,20000,10000,0,10000,10000,0,1429185.6,703760.25,725425.35,72.54,R,145085.07
MGC0005,MGC0005,UJJIVANSFB,N2022147  ,EQ,20000,20000,20000,0,0,0,412963.3,0,412963.30,0,R,0
MGC0005,MGC0005,POWERINDIA,N2022147  ,EQ,127,100,100,0,27,0,435161.2,89963.55,345197.65,0,R,0
MGC0005,MGC0005,POWERINDIA,N2022148  ,EQ,100,100,0,100,0,0,333635,0,333635,3336.35,R,66727
MGC0005,MGC0005,DMART,N2022148  ,EQ,700,350,0,350,350,0,2975539.9,1469404.25,1506135.65,4303.24,R,301227.13
MGC0005,MGC0005,MINDACORP,N2022147  ,EQ,500,0,0,0,1500,1000,117925,355733.8,-237808.80,237.81,R,47561.76
MGC0005,MGC0005,MINDACORP,N2022148  ,EQ,500,500,0,500,0,0,115153.7,0,115153.70,230.31,R,23030.74
MGC0009,MGC0009,SATIN,N2022148  ,EQ,15603,15603,0,15603,0,0,1745069.25,0,1745069.25,111.84,R,349013.85
MGC0009,MGC0009,REDINGTON,N2022148  ,EQ,800,800,0,800,0,0,107686.25,0,107686.25,134.61,R,21537.25
MGC0009,MGC0009,532745,N2022148  ,EQ,500,500,0,500,0,0,14972.8,0,14972.80,29.95,R,2994.56
MGC0009,MGC0009,532745,N2022147  ,EQ,1763,1763,1763,0,0,0,57328.3,0,57328.30,0,R,0
MGC0009,MGC0009,TWL,N2022147  ,EQ,0,0,0,0,500,500,0,62775,-62775,125.55,R,12555
MGC0013,MGC0013,PATANJALI,Z2022148  ,BE,0,0,0,0,337,337,0,369984,-369984,1097.88,Z,73996.80
MGC0013,MGC0013,SATIN,N2022148  ,EQ,1500,1500,0,1500,0,0,168000,0,168000,112,R,33600
MGC0013,MGC0013,BOSCHLTD,N2022147  ,EQ,0,0,0,0,50,50,0,890707.25,-890707.25,17814.15,R,178141.45
MGC0013,MGC0013,TWL,N2022147  ,EQ,0,0,0,0,500,500,0,62775,-62775,125.55,R,12555
MGC0075,MGC0075,TWL,N2022148  ,EQ,90,20,0,20,70,0,11542.5,8717,2825.50,141.28,R,565.10
MGC0075,MGC0075,TWL,N2022147  ,EQ,0,0,0,0,90,90,0,11218.5,-11218.50,124.65,R,2243.70
MGC0076,MGC0076,IBREALEST,N2022147  ,EQ,0,0,0,0,5000,5000,0,352700,-352700,70.54,R,70540
MGC0076,MGC0076,BANDHANBNK,N2022148  ,EQ,1000,1000,0,1000,0,0,285282.8,0,285282.80,285.28,R,57056.56
MGC0076,MGC0076,BANDHANBNK,N2022147  ,EQ,0,0,0,0,3000,3000,0,853950,-853950,284.65,R,170790
MGC0076,MGC0076,LICHSGFIN,N2022148  ,EQ,0,0,0,0,400,400,0,149270,-149270,373.18,R,29854
MGC0087,MGC0087,DBCORP,N2022148  ,EQ,1500,1500,1500,0,0,0,135340.15,0,135340.15,0,R,0
MGC0087,MGC0087,REDINGTON,N2022148  ,EQ,600,600,0,600,0,0,81110,0,81110,135.18,R,16222
MGC0087,MGC0087,RAMCOIND,N2022148  ,EQ,400,400,0,400,0,0,77221.05,0,77221.05,193.05,R,15444.21
MGC0087,MGC0087,DFMFOODS,N2022148  ,EQ,1000,1000,1000,0,0,0,215045.95,0,215045.95,0,R,0
MGC0088,MGC0088,UJJIVANSFB,N2022148  ,EQ,5000,5000,0,5000,0,0,105000,0,105000,21,R,21000
MGC0088,MGC0088,LICHSGFIN,N2022147  ,EQ,0,0,0,0,1000,1000,0,385044.85,-385044.85,385.04,R,77008.97
MGC0089,MGC0089,BPCL,N2022147  ,EQ,200,200,200,0,0,0,66600,0,66600,0,R,0
MGC0089,MGC0089,ADANIPORTS,N2022147  ,EQ,400,400,400,0,0,0,318320,0,318320,0,R,0
MGC0089,MGC0089,JSWSTEEL,N2022147  ,EQ,0,0,0,0,300,300,0,195165,-195165,650.55,R,39033
MGC0093,MGC0093,BOROLTD,N2022147  ,EQ,0,0,0,0,100,100,0,34150,-34150,341.50,R,6830
MGC0093,MGC0093,BSOFT,N2022147  ,EQ,200,200,200,0,0,0,68201.25,0,68201.25,0,R,0
MGC0093,MGC0093,BOROLTD,N2022148  ,EQ,75,75,0,75,0,0,28097.5,0,28097.50,374.63,R,5619.50
MGC0093,MGC0093,THANGAMAYL,N2022148  ,EQ,14,14,0,14,0,0,15979.6,0,15979.60,1141.40,R,3195.92
MGC0096,MGC0096,DEEPAKFERT,N2022148  ,EQ,25,25,0,25,0,0,20873.25,0,20873.25,834.93,R,4174.65
MGC0098,MGC0098,ASTERDM,N2022147  ,EQ,200,200,200,0,0,0,46810,0,46810,0,R,0
MGC0098,MGC0098,SHOPERSTOP,N2022147  ,EQ,42,42,42,0,0,0,25076,0,25076,0,R,0
MGC0098,MGC0098,UFO,N2022147  ,EQ,160,160,160,0,0,0,16160,0,16160,0,R,0
MGC0109,MGC0109,PATANJALI,Z2022147  ,BE,0,0,0,0,100,100,0,112600,-112600,1126,Z,22520
MGC0109,MGC0109,LICHSGFIN,N2022148  ,EQ,0,0,0,0,500,500,0,188000,-188000,376,R,37600
MGC0113,MGC0113,LICHSGFIN,N2022148  ,EQ,0,0,0,0,1000,1000,0,373643.15,-373643.15,373.64,R,74728.63
MGC0113,MGC0113,BOSCHLTD,N2022147  ,EQ,0,0,0,0,30,30,0,528000,-528000,17600,R,105600
MGC0122,MGC0122,POWERINDIA,N2022148  ,EQ,100,100,0,100,0,0,333415.1,0,333415.10,3334.15,R,66683.02
MGC0122,MGC0122,BEL,N2022148  ,EQ,1000,0,0,0,1500,500,278342.5,423501,-145158.50,290.32,R,29031.70
MGC0122,MGC0122,540205,N2022148  ,EQ,100,100,0,100,0,0,102016.95,0,102016.95,1020.17,R,20403.39
MGC0122,MGC0122,LICHSGFIN,N2022147  ,EQ,0,0,0,0,17000,17000,0,6570969.05,-6570969.05,386.53,R,1314193.81
MGC0122,MGC0122,IDFCFIRSTB,N2022148  ,EQ,5000,5000,0,5000,0,0,217500,0,217500,43.50,R,43500
MGC0122,MGC0122,IDFCFIRSTB,N2022147  ,EQ,10000,10000,10000,0,0,0,426500,0,426500,0,R,0
MGC0122,MGC0122,DMART,N2022148  ,EQ,1000,500,500,0,500,0,4260319.05,2097558.75,2162760.30,0,R,0
MGC0130,MGC0130,LICHSGFIN,N2022147  ,EQ,0,0,0,0,1600,1600,0,616440.05,-616440.05,385.28,R,123288.01
MGC0134,MGC0134,TWL,N2022147  ,EQ,0,0,0,0,100,100,0,12485,-12485,124.85,R,2497
MGC0134,MGC0134,BOSCHLTD,N2022147  ,EQ,2,0,0,0,10,8,34644.05,173596.55,-138952.50,17369.06,R,27790.50
MGC0134,MGC0134,506414,N2022147  ,EQ,0,0,0,0,500,500,0,99000,-99000,198,R,19800
MGC0138,MGC0138,JSWSTEEL,N2022147  ,EQ,0,0,0,0,10,10,0,6500,-6500,650,R,1300
MGC0141,MGC0141,LICHSGFIN,N2022147  ,EQ,0,0,0,0,25,25,0,9600,-9600,384,R,1920
MGC0141,MGC0141,DFMFOODS,N2022147  ,EQ,0,0,0,0,30,30,0,6433.5,-6433.50,214.45,R,1286.70
MGC0145,MGC0145,LICHSGFIN,N2022148  ,EQ,0,0,0,0,7000,7000,0,2642337.35,-2642337.35,377.48,R,528467.47
MGC0145,MGC0145,TEJASNET,N2022148  ,EQ,0,0,0,0,1000,1000,0,516006.45,-516006.45,516.01,R,103201.29
MGP0006,S218,TATACHEM,N2022147  ,EQ,100,100,100,0,0,0,94431.4,0,94431.40,0,R,0
MGX0018,MGX0018,GESHIP,N2022147  ,EQ,0,0,0,0,250,250,0,129723.55,-129723.55,518.89,R,25944.71
MGX0018,MGX0018,ZOMATO,N2022147  ,EQ,0,0,0,0,500,500,0,27075,-27075,54.15,R,5415
MGX0018,MGX0018,IRB,N2022147  ,EQ,500,500,500,0,0,0,115075,0,115075,0,R,0
MHC0056,MHC0056,SUBEXLTD,N2022148  ,EQ,200,200,0,200,0,0,7820,0,7820,39.10,R,1564
MHC0056,MHC0056,SPICEJET,N2022147  ,EQ,300,300,300,0,0,0,14365,0,14365,0,R,0
MHL0045,MHL0045,KARURVYSYA,N2022148  ,EQ,185,185,0,185,0,0,11248,0,11248,60.80,R,2249.60
MHL0045,MHL0045,SAIL,N2022148  ,EQ,0,0,0,0,140,140,0,10850,-10850,77.50,R,2170
MHL0045,MHL0045,TATASTEEL,N2022148  ,EQ,0,0,0,0,185,185,0,19906,-19906,107.60,R,3981.20
MHL0045,MHL0045,TATASTEEL,N2022147  ,EQ,185,185,185,0,0,0,19804.25,0,19804.25,0,R,0
MHL0045,MHL0045,AROGRANITE,N2022147  ,EQ,0,0,0,0,185,185,0,8409,-8409,45.45,R,1681.80
MHM0038,MHM0038,RAYMOND,N2022147  ,EQ,0,0,0,0,20,20,0,19257,-19257,962.85,R,3851.40
MHM0090,MHR16,ADANIPOWER,N2022147  ,EQ,40,40,40,0,0,0,13698,0,13698,0,R,0
MHM0127,MHM0127,WOCKPHARMA,N2022147  ,EQ,0,0,0,0,400,400,0,95080,-95080,237.70,R,19016
MHM0142,MHM0142,AUROPHARMA,N2022147  ,EQ,25,25,25,0,0,0,14252.5,0,14252.50,0,R,0
MHM0290,MHM0290,DSPQ50ETF,N2022147  ,EQ,47,0,0,0,90,43,7844.3,15012,-7167.70,166.69,R,1433.54
MHM0294,MHM0294,IEX,N2022147  ,EQ,100,100,100,0,0,0,16555,0,16555,0,R,0
MHM0294,MHM0294,BSOFT,N2022147  ,EQ,150,150,150,0,0,0,51545,0,51545,0,R,0
MHM0294,MHM0294,HFCL,N2022147  ,EQ,250,250,250,0,0,0,16687.5,0,16687.50,0,R,0
MHM0351,MHM0351,COFFEEDAY,N2022147  ,EQ,0,0,0,0,200,200,0,8730,-8730,43.65,R,1746
MHM0351,MHM0351,COFFEEDAY,N2022148  ,EQ,0,0,0,0,100,100,0,4665,-4665,46.65,R,933
MHM0351,MHM0351,CHOLAFIN,N2022147  ,EQ,10,10,10,0,0,0,7550.5,0,7550.50,0,R,0
MHM0536,MHM0536,INDIAMART,N2022148  ,EQ,1,1,0,1,0,0,4490,0,4490,4490,R,898
MHM0558,MHM0558,532323,N2022147  ,EQ,200,200,200,0,0,0,9220.8,0,9220.80,0,R,0
